class,weibo_content,weibo_id
金融无关,【挥汗如雨！兵哥哥们“夏练三伏”的模样真帅！】7月31日，武警江苏扬州边防检查站监护一中队开展军事训练，战士们顶高温、冒酷暑，进行体能、翻越障碍、摔擒等课目训练，锤炼部队执行任务的过硬本领。给兵哥哥们点个赞吧！新华社发（孟德龙 摄）,4268140659483210
金融相关,【P2P爆雷频发背后的危与机：进一步“上市”、退一步“跑路”】‘’上市有两大好处，一是可以融资做大业务、增大品牌影响力，并可以利用资本市场背书，二是可以在此基础上，当备案制度正式落地时，可以对一些面临困境的互金企业实施并购。”,4268140642941520
金融相关,【开盘：两市小幅高开沪指涨0.21% 自由贸易港板块领涨】截至今天开盘，沪指报2882.51点，涨0.21%，深成指报9205.75点，涨0.29%，创指报1568.12点，涨0.44%。从盘面上看，自由贸易港、物流、水泥居板块涨幅榜前列，公交、非汽车交运、酒店及餐饮居板块跌幅榜前列。,4268140358052310
金融无关,现阶段内再次推迟CDR发行，一方面可能会考虑到国内资本市场的自身承受能力，若继续加快CDR发行，恐怕以当前存量资金作为主导的市场环境也难以抵御大规模的募资抽血压力，市场加快下行可能很难避免；另一方面则可能考虑到国内金融市场“防风险、守底线”的政策底线，而过快引导CDR的发行，却不充分考虑市场自身的承受能力，那么金融市场发生局部系统风险的可能性还是会存在的。,4268139862931590
金融相关,【开盘：两市小幅高开沪指涨0.21% 自由贸易港板块领涨】今日两市小幅高开，截止今天开盘，沪指报2882.51点，涨0.21%，深成指报9205.75点，涨0.29%，创指报1568.12点，涨0.44%。从盘面上看，自由贸易港、物流、水泥居板块涨幅榜前列，公交、非汽车交运、酒店及餐饮居板块跌幅榜前列。,4268139741646500
金融相关,【新华社：培育住房租赁市场开了好头但仍需加把劲】财联社8月1日讯，今年以来，全国各地大力推进住房租赁政策的细化落实，市场发展取得重大突破。但也要看到，我国住房租赁市场还不够成熟，很多变革都还只是刚刚起步。加快培育住房租赁市场，是实现“住有所居”，建立促进房地产市场平稳健康发展长效机制的重要内容之一。政府和企业需再加把劲，从制度建设、金融支持、服务保障等多方面入手，尽快补上短板，实现租售“两条腿”走路。,4268139157849940
金融相关,海通姜超团队发文点评政治局会议称，会议对经济的评价发生了明显变化，措辞由相对乐观变相对谨慎。未来绝非再次大水漫灌，而是坚定不移去杠杆，积极财政将是经济托底的主要手段。会议同时表达了抑制地产泡沫和加大改革开放力度的决心，这意味着不会重走举债投资、地产泡沫的老路，而是会 向靠改革开放和创新发展。如果这一切能够落实，那么未来中国经济依然充满希望。,4268138482527520
金融相关,【被二维码碾压的ATM与POS机怎么样了，支付江湖风云录】21世纪经济报道记者统计，在2010年到2015年间，POS终端的年增速始终在45%左右。值得注意的是，2016年，这一增速骤降至7.5%。,4268138155998940
金融相关,天成控股复牌跌停开盘。,4268137970812330
金融相关,7月31日~8月2日，2018深圳国际智慧零售博览会在深圳会展中心举办，展会将对新零售上下游全产业链进行一次完整展示，其中，京东、天虹、友宝、深兰等多家知名企业将会参与。8月1日，上午9点30，《每日经济新闻》记者来到博览会现场，直播展会现场体验。.,4268137963048790
金融相关,高开6.11点，看看是否走开门红！关注黄白线关系，队形正确的话，择机加点仓！,4268137887715810
金融无关,【电子竞技迎来繁荣时代，中国战队斩获《绝地求生》世界冠军】乘着电子竞技产业的东风，“吃鸡游戏”在火爆一年半之后，又凭借举办国际赛事再上新台阶，而中国战队骄傲夺冠，也向世界证明了中国电竞的实力。,4268137425475500
金融相关,【下半年经济形势怎样 读懂政治局会议是关键】在稳预期方面，会议最重要的表态是“坚决遏制房价上涨”和“下决心解决好房地产市场问题”，依然十分坚决，引导大家对“房住不炒”的合理预期，不能因为宏观经济政策的些许放松，就拿资金去买地、炒房。另一方面，会议继续表态将“加快建立促进房地产市场平稳健康发展长效机制”，有哪些长效机制推出立，也是大家十分期待的举措。来源：人民日报海外版,4268137342458460
金融相关,"【沪胶9-1价差及期权策略探讨】沪胶的9-1价差由于波动剧烈，每年都是套利交易的重头戏，尤其是去年遇到轮储炒作以及期货拉升，9-1价差最高到3500左右。今年9-1价差从1月份开出来就是1800左右，明显高于往年，随后逐渐走阔到最高2200左右,然6月随着20号胶立项通过9-1价差波...",4268136784598500
金融相关,【专家深夜挑灯研读！中央政治局会议透露出下半年经济工作哪些重大信息】7月31日召开的中共中央政治局会议分析研究了当前经济形势，对下半年经济工作进行了部署。上证报记者加班加点，连夜采访了多位专家，对会议传递出的多项政策信息进行了解读。上海证券报微信公众号(ID：shzqbwx)，未经授权，不得 载，否则追究法律责任！,4268136771450700
金融无关,【太燃了！听百名兵哥哥唱《强军战歌》[心]】你听过这么多兵哥哥和小姐姐们唱歌吗？这气势太帅了！不知不觉地就跟着唱了起来！#我和军队的不解之缘#↓↓哪有什么岁月静好，不过有人负重前行。致敬！[心],4268136360574720
金融相关,【机构调仓换股捕捉八月机会 六大行业组合攻守兼备】经历一轮反弹行情后，A股市场开始分化，局部热点重新活跃，业内人士普遍认为，随着8月份的到来，在中报业绩大规模披露之际，新的主题投资机会或将出现，值此调仓换股之际，招商证券、广发证券、中金公司等机构也纷纷发布8月份策略报告，对8月份的配置机会给出自己的建议。其中，招商证券就表示，进入8月份，市场风险偏好有望继续提升，机会将会明显增多。,4268136083273460
金融相关,【前海人寿盈利承压进驻城商行，11亿港元买入九江银行逾亿股】以紧随超额配股权获部分行使后的H股计，前海人寿时值持股九江银行的H股约在25.69%。总体而言，前海人寿所持这部分股权占九江银行已发行股本的4.35%。,4268136070997460
金融相关,【塑料震荡回调，关注9350附近支撑】本周塑料期货1809合约回调至9250附近后震荡反弹，最高逼近9500，随后小幅回落，截至7月26日，期价收于9430，下跌20，跌幅0.21%，持仓量增加9622手至277524手，成交量增加至154046手。,4268135832451890
金融相关,财联社8月1日讯，人民币兑美元中间价设在1美元兑 6.8293 元人民币，人民币贬值128点，中间价贬值至2017年5月31日以来最低。,4268135504717340
金融相关,#上证4小时#【监管与新版正面清单正细化 跨境电商零售进口新政呼之欲出】从业内获悉，随着过渡期即将在今年年底再度到期，商务部等相关部门正紧锣密鼓制定过渡期后政策，监管新政在此前的“48新政”基础上将做较大改动，政策思路大方向上将更加适应跨境电商进口特点，包括研究出台适合跨境电商零售进口有别于一般贸易进口的单证等通关举措、以及制定更具灵活性的正面清单等。请点击链接：,4268134711699890
金融相关,【维持宽松但允许收益率浮动，日本央行政策微调抗通缩】万众瞩目的日本央行利率决议并未带来太多惊喜，该行依然维持宽松货币政策框架，但值得注意的是，它对局部细节进行了微调，宣布数项举措，以便更好地打一场抗击“通缩”的持久战。,4268134364148970
金融相关,【特朗普宣扬称：“买美国货，雇美国人”】财联社8月1日讯，美国总统特朗普在佛罗里达集会上宣扬称：“买美国货，雇美国人”。特朗普还表示，美国钢铁行业见证了极大的复苏。大豆价格在2016年大选前已经下跌，“我们将把价格拉回来。”NUCOR将在佛罗里达建造2.4亿美元的新钢厂。,4268134309402840
金融无关,#上证4小时#【世界机器人大会即将启幕 哪些A股公司登台？】由北京市政府、工信部、中国科学技术协会主办的2018世界机器人大会将于8月15日至19日在北京亦庄举行，其中，主论坛安排在8月16日至18日。作为中国机器人领域的顶级盛会，大会将云集行业领军企业、院校专家、投资机构等众多业内人士和最新技术产品。具体有哪些A股公司登台？请点击链接：,4268134116863240
