emotion,weibo_content,weibo_id
中性,最高指示：稳就业、稳金融、稳外贸、稳外资、稳投资、稳预期,4268130542758710
中性,【业绩预增近3倍，却瞬间跌停！谁撂倒了风华高科这只绩优股？】本来走得好好的股票，突然垂直砸到了跌停板上，持有风华高科的投资者昨天就经历这样的一场噩梦。交易所盘后披露的龙虎榜数据显示，风华高科昨日的卖出力量主要来自于营业部席位构成。风华高科昨日卖出榜单中，位居卖一的是平安证券深圳红岭基金产业园营业部，卖出金额6723.53万元。该席位历史上榜次数不多，但却是风华高科的常客。,4268130387317550
中性,【贸易“透支”赤字压顶，美二季度GDP高增长难复制】美国商务部上周五公布经济数据，漂亮的GDP增速中“一次性因素”功劳不小。特朗普对此心知肚明，中期选举来临之际，他一边展示“成绩单”，一边奔赴农业州，安抚选民。,4268128408236250
中性,谢谢诸位，新书冲上当当经济类第一。[微风][微风]学知识喽……当当京东亚马逊,4268128240085360
中性,【8/1#上证盘前#·市场】1.上证指数月线收阳 油气板块全天走强；2.主流险企：循政策信号发掘受益板块；3.风华高科股价闪崩 获利游资或为卖出主力；4.前7月医药基金业绩继续领跑 资金高度抱团或致防御性减弱；5.申万宏源：筑底过程或较漫长。,4268127464056790
中性,【8/1#上证盘前#·公司】1.国家药监局介绍武汉生物百白破疫苗有关情况；2.东阳光科张红伟：持续升级让企业长盛；3.内地教育股受追捧 教育类企业争相赴港上市；4.中国铁建新签合同额稳步增长；5.“13永泰债”偿付方案修订出炉 本金展期18个月分期兑付。,4268127401579980
中性,【8/1#上证盘前#·产业】1.世界机器人大会即将启幕 哪些A股公司登台？；2.监管与新版正面清单正细化 跨境电商零售进口新政呼之欲出；3.通航产业顶层设计文件或将于近期下发；4.内地教育股受追捧 教育类企业争相赴港上市；5.上半年光伏电站装机量同比减30% 三成企业业绩预下滑。,4268127342513240
中性,【8/1#上证盘前#·宏观】1.中共中央政治局部署下半年经济工作；2.制造业PMI连续5个月保持在51%以上 中国经济平稳增长态势不变；3.深圳楼市调控加码 新购商品住房3年内禁止 让；4.广东答复全国两会代表委员建议提案 加快推进大湾区建设 形成全面开放新格局；5.保险销售误导花样百出 银保监会半年发11封“警示函”。,4268127283532810
中性,【券商二季度“心头好”个股浮出水面 斥资3.2亿元新进增持8家公司】随着2018年上市公司中报披露的展开，券商二季度中意的公司也逐渐露出轮廓。据统计，在已披露2018年中报的上市公司中，有13家公司前十大流通股股东名单中出现券商身影，其中，二季度券商新进增持8家公司，合计增持资金达3.20亿元。,4268127275653670
中性,【明确“坚决遏制房价上涨” 中央定调因城施策促进供求平衡】#坚定去杠杆##坚决遏制房价上涨#今年1~6月，各地房地产调控政策发布次数高达192次，比去年同期的116次多出65%。共有73个城市出台调控政策，包含限购政策135条、限贷政策176条，51个城市以及海南全域实行限售政策。全联房地产商会创会会长聂梅生表示，“上半年的政策几乎用到极致，但房价并没有下降，预期下半年甚至2019年房地产行业大幅下滑可能性不大，市场基本还是会保持平稳的态势。”,4268126977218060
中性,【制造业PMI连续两月回落，短期经济下行压力显现】继5月以来，制造业PMI已经连续两个月呈现回落态势。除去有春节因素影响的2月，7月的这一数据实际上创下了年内的低点，虽然这种回落尚未形成趋势，但反映出中国经济存在着较大的下行压力。,4268125950575480
中性,【警惕海外央行货币紧缩连锁效应】进入下半年，以美国为首的全球主要发达经济体的货币政策料持续趋紧，廉价资金充斥市场的宽松时代行将结束，各部门高企的杠杆水平难以为继。种种迹象显示，紧缩政策效应已开始传导到金融市场资产价格，由此引发的一系列连锁反应不容小觑。,4268124368328860
中性,【中报业绩受关注 白酒企业景气度或持续】随着白酒上市公司陆续发布半年报，水井坊、今世缘等再次取得营收、利润的高增长。年中时段是白酒销售淡季，与去年“淡季不淡”的行情相比，目前白酒的销售情况显得较为平淡，业内对白酒未来的行情发展有所分歧，对此，行业分析人士均力挺白酒的景气度依然向上，趋势不变，白酒仍有行业性机会。,4268124209817900
中性,【受益国企混改预期 军工概念股表现活跃】近日，中央和地方层面国资国企改革政策暖风频吹，资本市场相关概念股“应声而起”，其中受益于国企混合所有制改革提速预期等因素的军工概念股表现尤其活跃。机构表示，叠加当前行业低估值水平和基本面好 等有利因素，看好军工板块下半年表现。,4268124108928330
中性,【千山药机实控人再度爆仓 金龙机电员工持股计划被强平】近期上市公司实际控制人质押爆仓事件屡见网端。如果要将实控人被平仓次数列表排名，那么千山药机(300216)一定榜上有名。与千山药机一样遭遇债务风险的金龙机电，除控股股东外，员工持股计划所持700多万股股份已遭强平。7月31日，千山药机公告称，公司实控人之一彭勋德因股票质押发生违约，7月30日质押权人证券公司已强制平仓了彭勋德质押的标的证券59.3万股。,4268123986755920
中性,【美年健康“亮家底” 承认部分执业医师备案不及时】相比措辞严厉的媒体澄清公告，美年健康(002044)7月31日晚间公告的深交所问询回函语气缓和了不少，逐一亮出员工职业资质、经营合规详情等，并表示公司在册医师等执业资格证照齐全有效，但也承认了部分多点执业医师备案存在不及时的情况，介绍放射诊疗许可证审批受处罚等情况。,4268123815092410
中性,【美年健康40亿商誉悬顶：急速扩张销售为王，密集关联收购存疑】快速扩张也带来了巨额的商誉堆积。今年一季末，其商誉金额高达40.6亿元，较2015年末4.17亿元增幅873%。在美年健康数量众多的收购中，其中有不少收购标的为实控人俞熔控制，即进行了众多的关联收购。,4268123777439990
正面,【三大运营商公布4G用户数据 概念股业绩普遍向好】近期，三大电信运营商相继公布的2018年6月用户数据显示，截至6月底，国内4G用户总数达到11.1亿户，4G用户量持续增长。推出低价不限量的套餐、利用互联网行业的高速发展，与互联网企业合作，是运营商新增4G客户量的主要手段。此外，21家已经公布2018年中期业绩预告的4G概念股中，10家预喜。产能扩张、收购子公司并表是业绩高速增长的主要原因。,4268123622871310
中性,【Twitter股价暴跌超20% 美国社交平台陷流量瓶颈】日前，Twitter发布第二季度财报，报告期内，月度活跃用户出现下滑，受此影响，美国当地时间7月27日，Twitter股价当日跌幅超过20%，创下公司自2014年以来的最大单日跌幅，史上第二大单日跌幅。根据Choice金融终端数据显示，截至美国当地时间7月30日下午收盘，Twitter股价维持在31.43美元，市值为237亿美元。而在一周前，其市值为319.2亿美元。以此计算，其市值缩水超80亿美元。,4268123500379340
中性,【调结构重于加仓位 修复行情静待八月 机】7月最后一个交易日上证指数收出小阳线，结束四连阴，报收2876.4点，月内累计上涨1.02%，实现“七翻身”。“大象起舞”是7月行情最大亮点，权重板块有序轮动不断推升底部重心，但也能看到反弹受制于2900点，在此位置指数仍有整固需求。分析指出，7月消息面繁多，对市场交易结构、风向偏好等产生不同程度影响，本质上看市场行情更多来源于风险因素冲击后的估值修复，面对海外因素的不确定性，仓位管理仍是要义，后市可重点关注受益风险偏好修复逻辑的品种。,4268123391188090
中性,【车船税新规发布 新能源汽车获减税大红包】7月31日，财政部、税务总局、工信部、交通运输部联合发布了《关于节能新能源车船享受车船税优惠政策的通知》。通知明确对节能汽车，减半征收车船税，对新能源车船，免征车船税。免征车船税的新能源汽车是指纯电动商用车、插电式（含增程式）混合动力汽车、燃料电池商用车。纯电动乘用车和燃料电池乘用车不属于车船税征税范围，对其不征车船税。分析人士表示，此次发布的减税举措，是国家对汽车产业扶持政策的延续，凸显了节能减排将作为汽车产业未来发展的主要方向。购置税和车船税的优惠降低了新能源汽车的购置成本，提升了新能源汽车的综合性价比和对消费者的吸引力。,4268123237077770
